,R_COUNTRY,R_ADDR,R_CITY,R_STATE,R_COUNTY,ADDRESS,GEO,lat,long
4648,UNITED STATES,2805-200 E PLANO PKWY,PLANO,TEXAS,COLLIN,"2805-200 E PLANO PKWY, PLANO, TEXAS","Plano, Collin County, Texas, United States",33.0136764,-96.6925096
4649,UNITED STATES,3920 RIVER RD,WILMINGTON,NORTH CAROLINA,NEW HANOVER,"3920 RIVER RD, WILMINGTON, NORTH CAROLINA","3920, River Road, Wilmington, New Hanover County, North Carolina, 28412, United States",34.164860568382224,-77.94264963555092
4650,UNITED STATES,701 US 31 S,ELK RAPIDS,MICHIGAN,ANTRIM,"701 US 31 S, ELK RAPIDS, MICHIGAN","Elk Rapids, Elk Rapids Township, Antrim County, Michigan, United States",44.895558,-85.416461
4651,UNITED STATES,25212 MARGUERITE PKWY STE 200,MISSION VIEJO,CALIFORNIA,ORANGE,"25212 MARGUERITE PKWY STE 200, MISSION VIEJO, CALIFORNIA","Mission Viejo, Orange County, CAL Fire Southern Region, California, United States",33.5965685,-117.659405
4652,UNITED STATES,1300 S FRAZIER ST STE 319,CONROE,TEXAS,MONTGOMERY,"1300 S FRAZIER ST STE 319, CONROE, TEXAS","Conroe, Montgomery County, Texas, United States",30.3118769,-95.4560512
4653,UNITED STATES,1408 UNIVERSITY DR E,COLLEGE STATION,TEXAS,BRAZOS,"1408 UNIVERSITY DR E, COLLEGE STATION, TEXAS","1408, University Drive East, College Station, Brazos County, Texas, 77840, United States",30.637183909090908,-96.31771018181819
4654,UNITED STATES,3664 ELIZABETH ST,RIVERSIDE,CALIFORNIA,RIVERSIDE,"3664 ELIZABETH ST, RIVERSIDE, CALIFORNIA","3664, Elizabeth Street, Riverside, Riverside County, California, 92506, United States",33.9576074,-117.39094359981897
4655,UNITED STATES,98-025 HEKAHA ST BLDG 2 STE 224A,AIEA,HAWAII,HONOLULU,"98-025 HEKAHA ST BLDG 2 STE 224A, AIEA, HAWAII","Aiea, Honolulu County, Hawaii, United States",21.385987,-157.92389027812496
4656,UNITED STATES,1112 JENSEN DR STE 101,VIRGINIA BEACH,VIRGINIA,VIRGINIA BEACH (CITY),"1112 JENSEN DR STE 101, VIRGINIA BEACH, VIRGINIA","Virginia Beach, Virginia, United States",36.8529841,-75.9774183
4657,UNITED STATES,9954 MAYLAND DR STE 5176,HENRICO,VIRGINIA,HENRICO,"9954 MAYLAND DR STE 5176, HENRICO, VIRGINIA","Henrico County, Virginia, United States",37.5131191,-77.3465081
4658,UNITED STATES,8188 ALPINE AVE,SACRAMENTO,CALIFORNIA,SACRAMENTO,"8188 ALPINE AVE, SACRAMENTO, CALIFORNIA","8188, Alpine Avenue, Depot Park, Polk, Sacramento, Sacramento County, California, 95826, United States",38.53544242857143,-121.40494730612245
4659,UNITED STATES,3933 FERN VALLEY DR,MEMPHIS,TENNESSEE,SHELBY,"3933 FERN VALLEY DR, MEMPHIS, TENNESSEE","Memphis, Shelby County, West Tennessee, Tennessee, United States",35.1335022,-89.9668758
4660,UNITED STATES,449 MCLAWS CIR,WILLIAMSBURG,VIRGINIA,JAMES CITY,"449 MCLAWS CIR, WILLIAMSBURG, VIRGINIA","Williamsburg, Williamsburg (city), Virginia, United States",37.2708788,-76.7074042
4661,UNITED STATES,3122 MIKE PADGETT HWY,AUGUSTA,GEORGIA,RICHMOND,"3122 MIKE PADGETT HWY, AUGUSTA, GEORGIA","3122, Mike Padgett Highway, Sherwood, Augusta, Richmond County, Georgia, 30906, United States",33.41022982926322,-82.00639527919438
4662,UNITED STATES,2110 LAUWILIWILI ST STE 101H,KAPOLEI,HAWAII,HONOLULU,"2110 LAUWILIWILI ST STE 101H, KAPOLEI, HAWAII","Kapolei, Honolulu County, Hawaii, 96707, United States",21.3340079,-158.077849
4663,UNITED STATES,12617 WILLOW MARSH LN,BOWIE,MARYLAND,PRINCE GEORGE'S,"12617 WILLOW MARSH LN, BOWIE, MARYLAND","12617, Willow Marsh Lane, Bowie, Prince George's County, Maryland, 20720, United States",38.966854600000005,-76.78319250654144
4664,UNITED STATES,1950 ROLAND CLARKE PLACE SUITE 410,RESTON,VIRGINIA,FAIRFAX,"1950 ROLAND CLARKE PLACE SUITE 410, RESTON, VIRGINIA","Reston, Fairfax County, Virginia, United States",38.955696,-77.34188283719988
4665,UNITED STATES,6125 W HOWARD ST,NILES,ILLINOIS,COOK,"6125 W HOWARD ST, NILES, ILLINOIS","6125, West Howard Street, Niles, Niles Township, Cook County, Illinois, 60714, United States",42.019143584905656,-87.7839206981132
4666,UNITED STATES,5540 TECH CENTER DR. SUITE 100,COLORADO SPRINGS,COLORADO,EL PASO,"5540 TECH CENTER DR. SUITE 100, COLORADO SPRINGS, COLORADO","Colorado Springs, El Paso County, Colorado, 80903, United States",38.8339578,-104.825348
4667,UNITED STATES,500 CENTRAL DR STE 105,VIRGINIA BEACH,VIRGINIA,VIRGINIA BEACH (CITY),"500 CENTRAL DR STE 105, VIRGINIA BEACH, VIRGINIA","Virginia Beach, Virginia, United States",36.8529841,-75.9774183
4668,UNITED STATES,1001 EAGLE RD,WAYNE,PENNSYLVANIA,DELAWARE,"1001 EAGLE RD, WAYNE, PENNSYLVANIA","1001, Eagle Road, Wayne, Radnor Township, Delaware County, Pennsylvania, 19087, United States",40.05259994709237,-75.3838415215887
4669,UNITED STATES,910 RALEIGH RD,CHAPEL HILL,NORTH CAROLINA,ORANGE,"910 RALEIGH RD, CHAPEL HILL, NORTH CAROLINA","910, Raleigh Road, Chapel Hill, Orange County, North Carolina, 27514, United States",35.9086734,-79.0293732
4670,UNITED STATES,2153 RIMROCK RD,MADISON,WISCONSIN,DANE,"2153 RIMROCK RD, MADISON, WISCONSIN","2153, Rimrock Road, Madison, Dane County, Wisconsin, 53713, United States",43.04213378167819,-89.37745387483842
4671,UNITED STATES,1441 LITTLE RAVEN ST APT 21003,DENVER,COLORADO,DENVER,"1441 LITTLE RAVEN ST APT 21003, DENVER, COLORADO","Denver, Colorado, United States",39.7392364,-104.984862
4672,UNITED STATES,401 SEACOAST PARKWAY,MOUNT PLEASANT,SOUTH CAROLINA,CHARLESTON,"401 SEACOAST PARKWAY, MOUNT PLEASANT, SOUTH CAROLINA","Seacoast Parkway, Mount Pleasant, Charleston County, South Carolina, 29464, United States",32.8423482,-79.8665658
4673,UNITED STATES,3 GIRALDA FARMS,MADISON,NEW JERSEY,MORRIS,"3 GIRALDA FARMS, MADISON, NEW JERSEY","Madison, Morris County, New Jersey, 07940, United States",40.7598227,-74.417097
4674,UNITED STATES,15800 S 193RD AVE,BROKEN ARROW,OKLAHOMA,TULSA,"15800 S 193RD AVE, BROKEN ARROW, OKLAHOMA","Broken Arrow, Tulsa County, Oklahoma, United States",36.0525993,-95.7908195
4675,UNITED STATES,808 P STREET STE 318,LINCOLN,NEBRASKA,LANCASTER,"808 P STREET STE 318, LINCOLN, NEBRASKA","Lincoln, Lancaster County, Nebraska, United States",40.8088861,-96.7077751
4676,UNITED STATES,410 SACKETT POINT RD,NORTH HAVEN,CONNECTICUT,NEW HAVEN,"410 SACKETT POINT RD, NORTH HAVEN, CONNECTICUT","Precision Combustion, 410, Sackett Point Road, North Haven, New Haven County, Connecticut, 06473, United States",41.3719325,-72.8797933
4677,UNITED STATES,60 COLLEGE AVE,ANNAPOLIS,MARYLAND,ANNE ARUNDEL,"60 COLLEGE AVE, ANNAPOLIS, MARYLAND","St. John's College, 60, College Avenue, Annapolis, Anne Arundel County, Maryland, 21401, United States",38.98228315,-76.49223748074706
4678,UNITED STATES,15010 CONFERENCE CENTER DR STE 110,CHANTILLY,VIRGINIA,FAIRFAX,"15010 CONFERENCE CENTER DR STE 110, CHANTILLY, VIRGINIA","Chantilly, Fairfax County, Virginia, United States",38.8788355,-77.40221718011088
4679,UNITED STATES,607 N 4TH ST,ABERDEEN,SOUTH DAKOTA,BROWN,"607 N 4TH ST, ABERDEEN, SOUTH DAKOTA","607, North 4th Street, Aberdeen, Brown County, South Dakota, 57401, United States",45.47190283893584,-98.493885
4680,UNITED STATES,27533 AVENUE HOPKINS,SANTA CLARITA,CALIFORNIA,LOS ANGELES,"27533 AVENUE HOPKINS, SANTA CLARITA, CALIFORNIA","27533, Avenue Hopkins, Santa Clarita, Los Angeles County, California, 91355, United States",34.42879678465744,-118.57009895993606
4681,UNITED STATES,11325 N COMMUNITY HOUSE RD STE 300,CHARLOTTE,NORTH CAROLINA,MECKLENBURG,"11325 N COMMUNITY HOUSE RD STE 300, CHARLOTTE, NORTH CAROLINA","Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
4682,UNITED STATES,19025 PARTHENIA ST STE 200,NORTHRIDGE,CALIFORNIA,LOS ANGELES,"19025 PARTHENIA ST STE 200, NORTHRIDGE, CALIFORNIA","Northridge, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 91324, United States",34.2345615,-118.5369316
4683,UNITED STATES,40549 PORT PL,LEONARDTOWN,MARYLAND,ST. MARY'S,"40549 PORT PL, LEONARDTOWN, MARYLAND","Leonardtown, Saint Mary's County, Maryland, United States",38.2912431,-76.6357946
4684,UNITED STATES,4800 FORBES BLVD,LANHAM,MARYLAND,PRINCE GEORGE'S,"4800 FORBES BLVD, LANHAM, MARYLAND","4800, Forbes Boulevard, Lanham, Prince George's County, Maryland, 20706, United States",38.957197,-76.836751
4685,UNITED STATES,5500 CHEROKEE AVE STE 450,ALEXANDRIA,VIRGINIA,FAIRFAX,"5500 CHEROKEE AVE STE 450, ALEXANDRIA, VIRGINIA","Alexandria, Virginia, United States",38.8051095,-77.0470229
4686,UNITED STATES,6800 W 115TH STREET SUITE 2200,OVERLAND PARK,KANSAS,JOHNSON,"6800 W 115TH STREET SUITE 2200, OVERLAND PARK, KANSAS","Overland Park, Johnson County, Kansas, United States",38.9742502,-94.6851702
4687,UNITED STATES,209 VIRGINIA ST W,CHARLESTON,WEST VIRGINIA,KANAWHA,"209 VIRGINIA ST W, CHARLESTON, WEST VIRGINIA","209, Virginia Street West, Elk City Historic District, West Side, Charleston, Kanawha County, West Virginia, 25302, United States",38.35872333333333,-81.646354
4688,UNITED STATES,405 114TH SE FL 3,BELLEVUE,WASHINGTON,KING,"405 114TH SE FL 3, BELLEVUE, WASHINGTON","Bellevue, King County, Washington, United States",47.6144219,-122.192337
4689,UNITED STATES,895 OCEANIC DR,ANNAPOLIS,MARYLAND,ANNE ARUNDEL,"895 OCEANIC DR, ANNAPOLIS, MARYLAND","Annapolis, Anne Arundel County, Maryland, United States",38.9786401,-76.492786
4690,UNITED STATES,4517 NE CESAR E CHAVEZ BLVD,PORTLAND,OREGON,MULTNOMAH,"4517 NE CESAR E CHAVEZ BLVD, PORTLAND, OREGON","4517, Northeast César E. Chávez Boulevard, Beaumont-Wilshire, Portland, Multnomah County, Oregon, 97211, United States",45.5558129,-122.62370686828794
4691,UNITED STATES,1275 S ROBINWOOD DR,LAKE CHARLES,LOUISIANA,CALCASIEU,"1275 S ROBINWOOD DR, LAKE CHARLES, LOUISIANA","Lake Charles, Calcasieu Parish, Louisiana, United States",30.2072293,-93.2061609
4692,UNITED STATES,145 GOVERNORS SQ STE D,PEACHTREE CITY,GEORGIA,FAYETTE,"145 GOVERNORS SQ STE D, PEACHTREE CITY, GEORGIA","Peachtree City, Fayette County, Georgia, 30269, United States",33.3967829,-84.5957629
4693,UNITED STATES,9990 FAIRFAX BLVD STE 350,FAIRFAX,VIRGINIA,FAIRFAX (CITY),"9990 FAIRFAX BLVD STE 350, FAIRFAX, VIRGINIA","Fairfax County, Virginia, United States",38.8156356,-77.2836849
4694,UNITED STATES,201 N CENTER ST,GOLDSBORO,NORTH CAROLINA,WAYNE,"201 N CENTER ST, GOLDSBORO, NORTH CAROLINA","201, North Center Street, Goldsboro, Wayne County, North Carolina, 27530, United States",35.384449284824356,-77.99629263674117
4695,UNITED STATES,838 BUCKINGHAM PL,DANVILLE,CALIFORNIA,CONTRA COSTA,"838 BUCKINGHAM PL, DANVILLE, CALIFORNIA","Danville, Contra Costa County, CAL Fire Northern Region, California, 94526, United States",37.8215929,-121.99996
4696,UNITED STATES,10000 80TH AVE,PLEASANT PRAIRIE,WISCONSIN,KENOSHA,"10000 80TH AVE, PLEASANT PRAIRIE, WISCONSIN","10000, 80th Avenue, Pleasant Prairie, Kenosha County, Wisconsin, 53158, United States",42.528414,-87.903672
4697,UNITED STATES,19 CALLE LISA,SANTA FE,NEW MEXICO,SANTA FE,"19 CALLE LISA, SANTA FE, NEW MEXICO","19, Calle Lisa, Cieneguilla, Santa Fe County, New Mexico, 87507, United States",35.60226511735981,-106.11455581774077
4698,UNITED STATES,2009 MERIDIAN BLVD,FRANKLIN,TENNESSEE,WILLIAMSON,"2009 MERIDIAN BLVD, FRANKLIN, TENNESSEE","Residence Inn Franklin Cool Springs, 2009, Meridian Boulevard, Franklin, Williamson County, Tennessee, 37607, United States",35.9499818,-86.80911611228356
4699,UNITED STATES,18519 DETROIT AVE,LAKEWOOD,OHIO,CUYAHOGA,"18519 DETROIT AVE, LAKEWOOD, OHIO","Detroit Avenue, Clifton Park, Lakewood, Cuyahoga County, Ohio, 44107, United States",41.4852471,-81.8107073
4700,UNITED STATES,5823 NW VILLAGE GREEN PL,CORVALLIS,OREGON,BENTON,"5823 NW VILLAGE GREEN PL, CORVALLIS, OREGON","Corvallis, Benton County, Oregon, United States",44.5645659,-123.2620435
4701,UNITED STATES,14614 N KIERLAND BLVD STE 120,SCOTTSDALE,ARIZONA,MARICOPA,"14614 N KIERLAND BLVD STE 120, SCOTTSDALE, ARIZONA","Scottsdale, Maricopa County, Arizona, United States",33.4942189,-111.9260184
4702,UNITED STATES,1828 CALLE REINA DE LAS FLORES STE 203 BO MONACILLOS,SAN JUAN,PUERTO RICO,SAN JUAN,"1828 CALLE REINA DE LAS FLORES STE 203 BO MONACILLOS, SAN JUAN, PUERTO RICO","San Juan, Puerto Rico, United States",18.465299,-66.116666
4703,UNITED STATES,3206 TOWER OAKS BLVD STE 300,ROCKVILLE,MARYLAND,MONTGOMERY,"3206 TOWER OAKS BLVD STE 300, ROCKVILLE, MARYLAND","Rockville, Montgomery County, Maryland, United States",39.0817985,-77.1516844
4704,UNITED STATES,8 MANOR RD,SMITHTOWN,NEW YORK,SUFFOLK,"8 MANOR RD, SMITHTOWN, NEW YORK","8, Manor Road, The Landing, Smithtown, Town of Smithtown, Suffolk County, New York, 11787, United States",40.856389050000004,-73.1934420174299
4705,UNITED STATES,1 CAPITOL HL STE 2,PROVIDENCE,RHODE ISLAND,PROVIDENCE,"1 CAPITOL HL STE 2, PROVIDENCE, RHODE ISLAND","Providence, Providence County, Rhode Island, United States",41.8239891,-71.4128343
4706,UNITED STATES,8151 HIGHWAY 177,RED ROCK,OKLAHOMA,NOBLE,"8151 HIGHWAY 177, RED ROCK, OKLAHOMA","Valley Road, Red Rock, Noble County, Oklahoma, 74651, United States",36.4636996,-97.1840937
4707,UNITED STATES,149 7TH ST,DECATUR,MISSISSIPPI,NEWTON,"149 7TH ST, DECATUR, MISSISSIPPI","7th Street, Decatur, Newton County, Mississippi, 39327, United States",32.4374591,-89.1038433
4708,UNITED STATES,478 PENNSYLVANIA AVE STE 203,GLEN ELLYN,ILLINOIS,DUPAGE,"478 PENNSYLVANIA AVE STE 203, GLEN ELLYN, ILLINOIS","Glen Ellyn, DuPage County, Illinois, 60137, United States",41.8775293,-88.0670118
4709,UNITED STATES,3437 AVE MILITAR,ISABELA,PUERTO RICO,ISABELA,"3437 AVE MILITAR, ISABELA, PUERTO RICO","Isabela, Puerto Rico, United States",18.5008172,-67.024343
4710,UNITED STATES,18020 HIGHWAY 603,KILN,MISSISSIPPI,HANCOCK,"18020 HIGHWAY 603, KILN, MISSISSIPPI","Kiln, Hancock County, Mississippi, United States",30.4090829,-89.4350519
4711,UNITED STATES,58 JOHNSON ST,WINONA,MINNESOTA,WINONA,"58 JOHNSON ST, WINONA, MINNESOTA","Hiawatha Broadband Communications, 58, Johnson Street, Winona, Winona County, Minnesota, 55987, United States",44.05464525,-91.63798785651134
4712,UNITED STATES,445 N HIGH ST,COLUMBUS,OHIO,FRANKLIN,"445 N HIGH ST, COLUMBUS, OHIO","Martini Modern Italian, 445, North High Street, Park Street District, Columbus, Franklin County, Ohio, 43215, United States",39.9714519,-83.0026815
4713,UNITED STATES,SPONSORED PROJECTS SERVICES,TUCSON,ARIZONA,PIMA,"SPONSORED PROJECTS SERVICES, TUCSON, ARIZONA","Tucson, Pima County, Arizona, United States",32.2228765,-110.9748477
4714,UNITED STATES,110 MANHATTAN DR,ANDALUSIA,ALABAMA,COVINGTON,"110 MANHATTAN DR, ANDALUSIA, ALABAMA","Andalusia, Covington County, Alabama, United States",31.3080607,-86.482424
4715,UNITED STATES,450 SOUTH 50 E,EPHRAIM,UTAH,SANPETE,"450 SOUTH 50 E, EPHRAIM, UTAH","450, South 50 East, Ephraim, Sanpete County, Utah, 84627, United States",39.352112662430244,-111.5857865912956
4716,UNITED STATES,148 29 RD,GRAND JUNCTION,COLORADO,MESA,"148 29 RD, GRAND JUNCTION, COLORADO","29 Road, Grand Junction, Mesa County, Colorado, 81503, United States",39.0401003,-108.515314
4717,UNITED STATES,121 1ST ST SW,CLARION,IOWA,WRIGHT,"121 1ST ST SW, CLARION, IOWA","121, 1st Street Southwest, Clarion, Wright County, Iowa, 50525, United States",42.73139866739089,-93.73398258396813
4718,UNITED STATES,100 DRIFTING GOOSE DR,FORT THOMPSON,SOUTH DAKOTA,BUFFALO,"100 DRIFTING GOOSE DR, FORT THOMPSON, SOUTH DAKOTA","Fort Thompson, Fort Thompson District, Buffalo County, South Dakota, 57339, United States",44.068601,-99.437885
4719,UNITED STATES,1713 BURLINGTON DR,BISMARCK,NORTH DAKOTA,BURLEIGH,"1713 BURLINGTON DR, BISMARCK, NORTH DAKOTA","Burlington Drive, Bismarck, Burleigh County, North Dakota, 58501, United States",46.7945215,-100.7477295
4720,UNITED STATES,600 COUNTY SHOP LN,BURLINGTON,WASHINGTON,SKAGIT,"600 COUNTY SHOP LN, BURLINGTON, WASHINGTON","600, County Shop Lane, Burlington, Skagit County, Washington, 98233, United States",48.4806085,-122.33175259512157
4721,UNITED STATES,43 THORNDIKE STREET SUITE S-2-4,CAMBRIDGE,MASSACHUSETTS,MIDDLESEX,"43 THORNDIKE STREET SUITE S-2-4, CAMBRIDGE, MASSACHUSETTS","Cambridge, Middlesex County, Massachusetts, United States",42.3750997,-71.1056157
4722,UNITED STATES,4418 TONGASS AVE,KETCHIKAN,ALASKA,KETCHIKAN GATEWAY,"4418 TONGASS AVE, KETCHIKAN, ALASKA","Tongass Avenue, Ketchikan, Ketchikan Gateway, Alaska, 99901, United States",55.3577329,-131.6968541
4723,UNITED STATES,373 A 2ND AVE,KOTZEBUE,ALASKA,NORTHWEST ARCTIC,"373 A 2ND AVE, KOTZEBUE, ALASKA","2nd Avenue, Kotzebue, Northwest Arctic, Alaska, United States",66.9030366,-162.5806147
4724,UNITED STATES,3 TIMES SQ,NEW YORK,NEW YORK,NEW YORK,"3 TIMES SQ, NEW YORK, NEW YORK","3 Times Square, 3, Times Square, Manhattan, New York County, City of New York, New York, 10036, United States",40.75660395,-73.98700701375037
4725,UNITED STATES,13873 PARK CENTER RD STE 500,HERNDON,VIRGINIA,FAIRFAX,"13873 PARK CENTER RD STE 500, HERNDON, VIRGINIA","Herndon, Fairfax County, Virginia, 20170, United States",38.9695316,-77.3859479
4726,UNITED STATES,17000 EL CAMINO REAL 202,HOUSTON,TEXAS,HARRIS,"17000 EL CAMINO REAL 202, HOUSTON, TEXAS","17000, El Camino Real, Clear Lake City, Houston, Harris County, Texas, 77058, United States",29.55308805656121,-95.11831534898212
4727,UNITED STATES,150 MOUNT AIRY RD,BASKING RIDGE,NEW JERSEY,SOMERSET,"150 MOUNT AIRY RD, BASKING RIDGE, NEW JERSEY","Basking Ridge, Bernards Township, Somerset County, New Jersey, 02794, United States",40.7064088,-74.5492725
4728,UNITED STATES,807 BROAD ST RM 113,PROVIDENCE,RHODE ISLAND,PROVIDENCE,"807 BROAD ST RM 113, PROVIDENCE, RHODE ISLAND","Providence, Providence County, Rhode Island, United States",41.8239891,-71.4128343
4729,UNITED STATES,4450 FOUNTAIN BLVD,COLORADO SPRINGS,COLORADO,EL PASO,"4450 FOUNTAIN BLVD, COLORADO SPRINGS, COLORADO","4450, East Fountain Boulevard, Colorado Springs, El Paso County, Colorado, 80916, United States",38.81064050140344,-104.74533885242795
4730,UNITED STATES,2912 COLLINS AVE,MIAMI BEACH,FLORIDA,MIAMI-DADE,"2912 COLLINS AVE, MIAMI BEACH, FLORIDA","2912, Collins Avenue, Miami Beach, Miami-Dade County, Florida, 33140, United States",25.8053377,-80.1251002
4731,UNITED STATES,700 BISHOP ST TOWER STE 1930,HONOLULU,HAWAII,HONOLULU,"700 BISHOP ST TOWER STE 1930, HONOLULU, HAWAII","Honolulu, Honolulu County, Hawaii, 96813, United States",21.304547,-157.855676
4732,UNITED STATES,8400 E SLAUSON AVE,PICO RIVERA,CALIFORNIA,LOS ANGELES,"8400 E SLAUSON AVE, PICO RIVERA, CALIFORNIA","East Slauson Avenue, Pico Rivera, Los Angeles County, California, 90670, United States",33.9668355,-118.0911096
4733,UNITED STATES,425 OSER AVE,HAUPPAUGE,NEW YORK,SUFFOLK,"425 OSER AVE, HAUPPAUGE, NEW YORK","Advanced Acoustic Concepts, LLC, 425, Oser Avenue, Hauppauge, Town of Smithtown, Suffolk County, New York, 11788, United States",40.8174899,-73.2676633
4734,UNITED STATES,336 MAPLE ST,EAGLE BUTTE,SOUTH DAKOTA,DEWEY,"336 MAPLE ST, EAGLE BUTTE, SOUTH DAKOTA","Eagle Butte, District 4, Dewey County, South Dakota, 57625, United States",45.000375,-101.234324
4735,UNITED STATES,12330 ST ANDREWS DR,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,"12330 ST ANDREWS DR, OKLAHOMA CITY, OKLAHOMA","Oklahoma City, Oklahoma County, Oklahoma, United States",35.4729886,-97.5170536
4736,UNITED STATES,1901 BACHELOT ST,HONOLULU,HAWAII,HONOLULU,"1901 BACHELOT ST, HONOLULU, HAWAII","1901, Bachelot Street, Liliha, Honolulu, Honolulu County, Hawaii, 96817, United States",21.323209559016767,-157.8547099342363
4737,UNITED STATES,2001 THEURER BLVD,WINONA,MINNESOTA,WINONA,"2001 THEURER BLVD, WINONA, MINNESOTA","2001, Theurer Boulevard, Winona, Winona County, Minnesota, 55987, United States",44.06231719971293,-91.68361017276985
4738,UNITED STATES,22560 EPIC DR STE 100,CALIFORNIA,MARYLAND,ST. MARY'S,"22560 EPIC DR STE 100, CALIFORNIA, MARYLAND","California, Lexington Park, Saint Mary's County, Maryland, 20619, United States",38.3004029,-76.5074542
4739,UNITED STATES,5312 AVION PARK DR,TAMPA,FLORIDA,HILLSBOROUGH,"5312 AVION PARK DR, TAMPA, FLORIDA","Hilton Garden Inn, 5312, Avion Park Drive, Tampa, Hillsborough County, Florida, 33607, United States",27.9578083,-82.53327845318785
4740,UNITED STATES,1111 19TH ST NW 10TH FL,WASHINGTON,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,"1111 19TH ST NW 10TH FL, WASHINGTON, DISTRICT OF COLUMBIA","Washington, District of Columbia, United States",38.8950368,-77.0365427
4741,UNITED STATES,3380 14TH ST,RIVERSIDE,CALIFORNIA,RIVERSIDE,"3380 14TH ST, RIVERSIDE, CALIFORNIA","3380, 14th Street, Riverside, Riverside County, California, 92501, United States",33.974292530612246,-117.37448097959184
4742,UNITED STATES,3626 N HALL ST STE 610,DALLAS,TEXAS,DALLAS,"3626 N HALL ST STE 610, DALLAS, TEXAS","Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
4743,UNITED STATES,777 LENA DR,AURORA,OHIO,PORTAGE,"777 LENA DR, AURORA, OHIO","777, Lena Drive, Aurora, Portage County, Ohio, 44202, United States",41.28392736734694,-81.32604481632653
4744,UNITED STATES,21617 US HIGHWAY 18,MARTIN,SOUTH DAKOTA,BENNETT,"21617 US HIGHWAY 18, MARTIN, SOUTH DAKOTA","Martin, Lacreek District, Bennett County, South Dakota, 57551, United States",43.172498,-101.732649
4745,UNITED STATES,6708 ROCKLEDGE PL,CENTREVILLE,VIRGINIA,FAIRFAX,"6708 ROCKLEDGE PL, CENTREVILLE, VIRGINIA","Centreville, Fairfax County, Virginia, United States",38.84487,-77.43540260778344
4746,UNITED STATES,8181 PROFESSIONAL PL SUITE# 170-123,HYATTSVILLE,MARYLAND,PRINCE GEORGE'S,"8181 PROFESSIONAL PL SUITE# 170-123, HYATTSVILLE, MARYLAND","Hyattsville, Prince George's County, Maryland, 20782, United States",38.9529442,-76.9408647
4747,UNITED STATES,4 EMMIE L KAUS LN,ALTON,ILLINOIS,MADISON,"4 EMMIE L KAUS LN, ALTON, ILLINOIS","4, Emmie L Kaus Lane, Alton, Madison County, Illinois, 62002, United States",38.90833185416666,-90.12383491666667
4748,UNITED STATES,174 CASH ST # 7,SOUTH PORTLAND,MAINE,CUMBERLAND,"174 CASH ST # 7, SOUTH PORTLAND, MAINE","South Portland, Cumberland County, Maine, 04106, United States",43.6414716,-70.2408811
4749,UNITED STATES,1714 N STREET,WASHINGTON,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,"1714 N STREET, WASHINGTON, DISTRICT OF COLUMBIA","Washington, District of Columbia, United States",38.8950368,-77.0365427
4750,UNITED STATES,5712 DOT COM CT,OVIEDO,FLORIDA,SEMINOLE,"5712 DOT COM CT, OVIEDO, FLORIDA","Oviedo, Seminole County, Florida, United States",28.6702526,-81.2084941
4751,UNITED STATES,347 ELIZABETH AVE STE 225,SOMERSET,NEW JERSEY,SOMERSET,"347 ELIZABETH AVE STE 225, SOMERSET, NEW JERSEY","Somerset County, New Jersey, United States",40.5675084,-74.6189556
4752,UNITED STATES,211 DURANGO ROAD UNIT 513,DESTIN,FLORIDA,OKALOOSA,"211 DURANGO ROAD UNIT 513, DESTIN, FLORIDA","Destin, Okaloosa County, Florida, United States",30.3935337,-86.4957834
4753,UNITED STATES,1030 ROSE AVE,RUNNEMEDE,NEW JERSEY,CAMDEN,"1030 ROSE AVE, RUNNEMEDE, NEW JERSEY","1030, Rose Avenue, Runnemede, Camden County, New Jersey, 08078, United States",39.8577493877551,-75.07807097959184
4754,UNITED STATES,5 WALKUP DR,WESTBOROUGH,MASSACHUSETTS,WORCESTER,"5 WALKUP DR, WESTBOROUGH, MASSACHUSETTS","5, Walkup Drive, Westborough, Worcester County, Massachusetts, 01784, United States",42.274831750000004,-71.56986270172803
4755,UNITED STATES,1218 OLIVIA AVE,ANN ARBOR,MICHIGAN,WASHTENAW,"1218 OLIVIA AVE, ANN ARBOR, MICHIGAN","1218, Olivia Avenue, North Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States",42.26661672727273,-83.7315
4756,UNITED STATES,12090 S MEMORIAL PKWY,HUNTSVILLE,ALABAMA,MADISON,"12090 S MEMORIAL PKWY, HUNTSVILLE, ALABAMA","Huntsville, Madison County, Alabama, United States",34.729847,-86.5859011
4757,UNITED STATES,215 OVERHILL DR STE C,MOORESVILLE,NORTH CAROLINA,IREDELL,"215 OVERHILL DR STE C, MOORESVILLE, NORTH CAROLINA","Mooresville, Iredell County, North Carolina, 28115, United States",35.5848596,-80.8100724
4758,UNITED STATES,2241 PLUMB 1ST ST APT 6P,BROOKLYN,NEW YORK,KINGS,"2241 PLUMB 1ST ST APT 6P, BROOKLYN, NEW YORK","Brooklyn, Kings County, City of New York, New York, United States",40.6526006,-73.9497211
